FileName,Label,FileContent
LogSkeletonClassifier.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'model', 'xevent', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xvisitor', 'org', 'processmining', 'logskeleton', 'classifiers']"
ClassificationProblem.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmining', 'logskeleton', 'models']"
LogSkeleton.java,logskeleton-6.9.91,"['awt', 'color', 'io', 'ioexcept', 'util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'set', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xevent', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'framework', 'annot', 'author', 'type', 'org', 'processmin', 'framework', 'annot', 'icon', 'org', 'processmin', 'framework', 'util', 'htmlto', 'org', 'processmin', 'logskeleton', 'paramet', 'log', 'skeleton', 'browser', 'org', 'processmin', 'logskeleton', 'paramet', 'log', 'skeleton', 'browser', 'paramet', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'edg', 'org', 'processmin', 'plugin', 'graphviz', 'dot', 'dot', 'node', 'com', 'csvreader', 'csv', 'reader', 'com', 'csvreader', 'csv', 'writer', 'org', 'processmining', 'logskeleton', 'models']"
LogSkeletonCount.java,logskeleton-6.9.91,"['io', 'ioexcept', 'util', 'array', 'list', 'util', 'collect', 'util', 'collect', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'list', 'util', 'map', 'util', 'set', 'com', 'csvreader', 'csv', 'reader', 'com', 'csvreader', 'csv', 'writer', 'org', 'processmining', 'logskeleton', 'models']"
ThresholdSet.java,logskeleton-6.9.91,"['io', 'ioexcept', 'util', 'collect', 'util', 'hash', 'map', 'util', 'hash', 'set', 'util', 'iter', 'util', 'map', 'util', 'set', 'com', 'csvreader', 'csv', 'reader', 'com', 'csvreader', 'csv', 'writer', 'org', 'processmining', 'logskeleton', 'models']"
LogSkeletonBrowser.java,logskeleton-6.9.91,"['org', 'processmining', 'logskeleton', 'parameters']"
LogSkeletonBrowserParameters.java,logskeleton-6.9.91,"['util', 'array', 'list', 'util', 'hash', 'set', 'util', 'list', 'util', 'set', 'org', 'processmining', 'logskeleton', 'parameters']"
SplitterParameters.java,logskeleton-6.9.91,"['util', 'hash', 'set', 'util', 'set', 'org', 'processmining', 'logskeleton', 'parameters']"
PDC2016TestDialog.java,logskeleton-6.9.91,"['info', 'clearthought', 'layout', 'tabl', 'layout', 'info', 'clearthought', 'layout', 'tabl', 'layout', 'constant', 'awt', 'dimens', 'util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'set', 'util', 'list', 'javax', 'swing', 'default', 'list', 'model', 'javax', 'swing', 'jcompon', 'javax', 'swing', 'list', 'select', 'model', 'javax', 'swing', 'event', 'list', 'select', 'event', 'javax', 'swing', 'event', 'list', 'select', 'listen', 'org', 'processmin', 'framework', 'util', 'ui', 'widget', 'pro', 'mlist', 'org', 'processmin', 'logskeleton', 'pdc', 'paramet', 'pdc', 'test', 'paramet', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmining', 'logskeleton', 'pdc2016', 'dialogs']"
PDC2016TestModel.java,logskeleton-6.9.91,"['util', 'array', 'list', 'util', 'hash', 'set', 'util', 'list', 'util', 'set', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'framework', 'util', 'htmlto', 'org', 'processmin', 'logskeleton', 'pdc', 'paramet', 'pdc', 'test', 'paramet', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmining', 'logskeleton', 'pdc2016', 'models']"
PDC2016TestParameters.java,logskeleton-6.9.91,"['util', 'array', 'util', 'hash', 'set', 'util', 'set', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmining', 'logskeleton', 'pdc2016', 'parameters']"
PDC2016TestPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'uitopia', 'api', 'event', 'task', 'listen', 'interact', 'result', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'uiplugin', 'context', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'preprocessor', 'algorithm', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'classifi', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'pdc', 'dialog', 'pdc', 'test', 'dialog', 'org', 'processmin', 'logskeleton', 'pdc', 'model', 'pdc', 'test', 'model', 'org', 'processmin', 'logskeleton', 'pdc', 'paramet', 'pdc', 'test', 'paramet', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'log', 'algorithm', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmin', 'pdc', 'paramet', 'pdc', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2016', 'plugins']"
PDC2017LogPreprocessorAlgorithm.java,logskeleton-6.9.91,"['util', 'array', 'list', 'util', 'array', 'util', 'list', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xevent', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'preprocessor', 'algorithm', 'org', 'processmin', 'logskeleton', 'model', 'classif', 'problem', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'filter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'splitter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'filter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'filter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'splitter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'splitter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'filter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'splitter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'splitter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'filter', 'plugin', 'org', 'processmin', 'logskeleton', 'pdc', 'plugin', 'pdc', 'log', 'splitter', 'plugin', 'org', 'processmining', 'logskeleton', 'pdc2017', 'algorithms']"
PDC2017TestDialog.java,logskeleton-6.9.91,"['info', 'clearthought', 'layout', 'tabl', 'layout', 'info', 'clearthought', 'layout', 'tabl', 'layout', 'constant', 'awt', 'dimens', 'util', 'array', 'list', 'util', 'collect', 'util', 'compar', 'util', 'hash', 'set', 'util', 'list', 'javax', 'swing', 'default', 'list', 'model', 'javax', 'swing', 'jcompon', 'javax', 'swing', 'list', 'select', 'model', 'javax', 'swing', 'event', 'list', 'select', 'event', 'javax', 'swing', 'event', 'list', 'select', 'listen', 'org', 'processmin', 'framework', 'util', 'ui', 'widget', 'pro', 'mlist', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'preprocessor', 'algorithm', 'org', 'processmin', 'logskeleton', 'pdc', 'paramet', 'pdc', 'test', 'paramet', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmining', 'logskeleton', 'pdc2017', 'dialogs']"
PDC2017TestModel.java,logskeleton-6.9.91,"['util', 'array', 'list', 'util', 'hash', 'set', 'util', 'list', 'util', 'set', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'framework', 'util', 'htmlto', 'org', 'processmin', 'logskeleton', 'pdc', 'paramet', 'pdc', 'test', 'paramet', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmining', 'logskeleton', 'pdc2017', 'models']"
PDC2017TestParameters.java,logskeleton-6.9.91,"['util', 'array', 'util', 'hash', 'set', 'util', 'set', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'preprocessor', 'algorithm', 'org', 'processmin', 'logskeleton', 'pdc', 'algorithm', 'pdc', 'log', 'preprocessor', 'algorithm', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmining', 'logskeleton', 'pdc2017', 'parameters']"
PDC2017Log10FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log10SplitterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'splitter', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'paramet', 'splitter', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log1FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log2FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log2SplitterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'splitter', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'paramet', 'splitter', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log4SplitterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'splitter', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'paramet', 'splitter', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log5FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log5SplitterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'splitter', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'paramet', 'splitter', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log7SplitterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'splitter', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'paramet', 'splitter', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log9FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017Log9SplitterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'splitter', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'paramet', 'splitter', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2017TestPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'uitopia', 'api', 'event', 'task', 'listen', 'interact', 'result', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'processmin', 'context', 'uitopia', 'uiplugin', 'context', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'preprocessor', 'algorithm', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'classifi', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'pdc', 'dialog', 'pdc', 'test', 'dialog', 'org', 'processmin', 'logskeleton', 'pdc', 'model', 'pdc', 'test', 'model', 'org', 'processmin', 'logskeleton', 'pdc', 'paramet', 'pdc', 'test', 'paramet', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'log', 'algorithm', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmin', 'pdc', 'paramet', 'pdc', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2017', 'plugins']"
PDC2019Log1FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2019', 'plugins']"
PDC2019Log2FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2019', 'plugins']"
PDC2019Log3FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2019', 'plugins']"
PDC2019Log4CheckerPlugin.java,logskeleton-6.9.91,"['util', 'array', 'list', 'util', 'hash', 'map', 'util', 'list', 'util', 'map', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xevent', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'log', 'algorithm', 'org', 'processmin', 'pdc', 'algorithm', 'pdc', 'set', 'org', 'processmin', 'pdc', 'paramet', 'pdc', 'paramet', 'org', 'processmining', 'logskeleton', 'pdc2019', 'plugins']"
PDC2019Log4FilterPlugin.java,logskeleton-6.9.91,"['org', 'deckfour', 'xe', 'classif', 'xevent', 'classifi', 'org', 'deckfour', 'xe', 'classif', 'xevent', 'name', 'classifi', 'org', 'deckfour', 'xe', 'extens', 'std', 'xconcept', 'extens', 'org', 'deckfour', 'xe', 'factori', 'xfactori', 'registri', 'org', 'deckfour', 'xe', 'model', 'xattribut', 'map', 'org', 'deckfour', 'xe', 'model', 'xlog', 'org', 'deckfour', 'xe', 'model', 'xtrace', 'org', 'processmin', 'context', 'uitopia', 'annot', 'uitopia', 'variant', 'org', 'processmin', 'framework', 'plugin', 'plugin', 'context', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'org', 'processmin', 'framework', 'plugin', 'annot', 'plugin', 'variant', 'org', 'processmin', 'logskeleton', 'algorithm', 'log', 'skeleton', 'builder', 'algorithm', 'org', 'processmin', 'logskeleton', 'classifi', 'log', 'skeleton', 'classifi', 'org', 'processmin', 'logskeleton', 'model', 'log', 'skeleton', 'count', 'org', 'processmining', 'logskeleton', 'pdc2019', 'plugins']"
